Store,Dept,Date,Region,Warehouse,Shipping_Mode,Order_Priority,Distance_km,Traffic_Index,Weekly_Sales,Actual_Delivery_Delay,Logistic_Delay_Probability,Decision_Tree_Delay_Probability,Random_Forest_Delay_Probability,Predicted_Delivery_Delay,Delay_Risk_Level
10,79,2010-11-26,East,Warehouse_E,Second Class,Critical,325,0.3625201566732683,37321.5,1,0.993703513062363,1.0,1.0,1,High Risk
2,11,2010-05-21,East,Warehouse_E,Standard Class,Critical,101,0.08889793889695066,26348.34,0,2.559646358711287e-08,0.0,0.0,0,Low Risk
45,12,2011-09-16,West,Warehouse_W,Second Class,Medium,1095,0.2592487851973324,3283.0,0,0.051377831943901275,0.0,0.0,0,Low Risk
15,30,2011-08-19,Central,Warehouse_C,Second Class,Medium,395,0.2994634270728143,3517.7,0,0.12912931486939572,0.0,0.0,0,Low Risk
24,14,2011-08-19,South,Warehouse_S,Standard Class,High,622,0.30776041185253344,17997.77,1,0.9739284592788501,1.0,1.0,1,High Risk
6,90,2010-05-07,East,Warehouse_E,Standard Class,Critical,188,0.10462736609718931,50651.97,0,1.3214085029505133e-07,0.0,0.0,0,Low Risk
9,40,2012-08-31,East,Warehouse_E,Second Class,Critical,257,0.25310209098884723,28929.0,0,0.05283306628542388,0.0,0.0,0,Low Risk
31,92,2011-01-07,South,Warehouse_S,Standard Class,Critical,773,0.1789587667843009,131062.82,0,0.0011194946686958248,0.0,0.0,0,Low Risk
22,80,2010-09-24,Central,Warehouse_C,Second Class,Low,556,0.05268724587966255,925.0,0,1.5575634801403038e-10,0.0,0.0,0,Low Risk
14,87,2011-05-20,Central,Warehouse_C,Standard Class,High,407,0.329889209297181,14648.17,1,0.9698004581905069,1.0,1.0,1,High Risk
45,30,2012-04-06,West,Warehouse_W,Second Class,Medium,1085,0.3100267190877789,3066.82,1,0.8143027237159559,1.0,1.0,1,High Risk
14,60,2011-05-27,Central,Warehouse_C,Standard Class,Low,372,0.30625665159917037,334.4,0,0.29212725338478573,0.0,0.0,0,Low Risk
21,2,2012-03-23,Central,Warehouse_C,Second Class,Critical,543,0.29462572171230034,49285.1,1,0.7063997919422743,1.0,1.0,1,High Risk
38,28,2011-01-07,West,Warehouse_W,Same Day,Low,1114,0.1662291514576351,76.56,0,1.9586642652397242e-05,0.0,0.0,0,Low Risk
20,33,2011-04-01,Central,Warehouse_C,Standard Class,Medium,525,0.2402041123233976,6419.18,0,0.0012695093040822297,0.0,0.0,0,Low Risk
32,85,2010-06-25,South,Warehouse_S,Standard Class,Low,811,0.05273022559336141,2049.24,0,1.4749121448274656e-09,0.0,0.0,0,Low Risk
24,80,2010-09-24,South,Warehouse_S,Standard Class,Critical,602,0.09047120692623584,25246.86,0,2.5537787418854426e-07,0.0,0.0,0,Low Risk
15,93,2012-06-15,Central,Warehouse_C,Second Class,Low,410,0.26641269270879203,396.88,0,0.012900783805902734,0.0,0.0,0,Low Risk
22,87,2011-09-09,Central,Warehouse_C,Second Class,High,591,0.4788445204058411,14049.06,1,0.9999997051194182,1.0,1.0,1,High Risk
14,7,2010-12-17,Central,Warehouse_C,Standard Class,Critical,407,0.269185281976162,231170.05,0,0.24708968755916022,0.0,0.0,0,Low Risk
18,81,2010-10-29,Central,Warehouse_C,Second Class,High,469,0.10209585519192341,10210.33,0,8.401529710040262e-08,0.0,0.0,0,Low Risk
7,19,2010-12-17,East,Warehouse_E,Second Class,Low,256,0.06430045769626108,208.0,0,3.7435591808207087e-10,0.0,0.0,0,Low Risk
17,27,2011-09-30,Central,Warehouse_C,Second Class,Low,476,0.23427303766758795,1314.3,0,0.0009360427717396272,0.0,0.0,0,Low Risk
26,38,2012-05-11,South,Warehouse_S,Standard Class,Critical,688,0.35922274874393967,106062.19,1,0.9998201235237429,1.0,1.0,1,High Risk
14,87,2010-05-21,Central,Warehouse_C,Standard Class,High,407,0.108804417845382,14923.38,0,1.4182331501406712e-07,0.0,0.0,0,Low Risk
29,58,2011-11-11,South,Warehouse_S,Second Class,Low,757,0.22316228690694564,460.0,0,0.003285794072626907,0.0,0.0,0,Low Risk
21,80,2012-01-06,Central,Warehouse_C,Second Class,Low,533,0.14019110850765795,101.1,0,2.981315089008242e-07,0.0,0.0,0,Low Risk
20,33,2010-11-05,Central,Warehouse_C,Standard Class,High,525,0.09758580316396898,9683.91,0,7.003121148115889e-08,0.0,0.0,0,Low Risk
6,48,2011-03-25,East,Warehouse_E,Standard Class,Low,228,0.2038483217162205,678.0,0,7.107053433030388e-05,0.0,0.0,0,Low Risk
15,97,2011-03-11,Central,Warehouse_C,Second Class,Low,430,0.26041480180167625,1820.52,0,0.008101684163403244,0.0,0.0,0,Low Risk
7,42,2010-06-25,East,Warehouse_E,Second Class,Medium,221,0.055542523120765894,6957.32,0,1.0745782195005935e-10,0.0,0.0,0,Low Risk
40,3,2010-07-02,West,Warehouse_W,Standard Class,Medium,985,0.07480683895442472,5603.44,0,4.832798198619022e-09,0.0,0.0,0,Low Risk
7,60,2012-01-20,East,Warehouse_E,Second Class,Low,211,0.11974776287244017,96.8,0,4.183658546521666e-08,0.0,0.0,0,Low Risk
15,2,2010-02-26,Central,Warehouse_C,Second Class,Critical,405,0.10416689299978388,23617.57,0,1.0237009752359572e-07,0.0,0.0,0,Low Risk
38,8,2010-07-23,West,Warehouse_W,Same Day,High,1114,0.13568563624728358,7976.52,0,1.2352677935700014e-05,0.0,0.0,0,Low Risk
34,36,2010-09-03,South,Warehouse_S,Standard Class,Low,862,0.02558944326942568,499.0,0,1.5655178538274113e-10,0.0,0.0,0,Low Risk
1,3,2010-02-12,East,Warehouse_E,Standard Class,High,88,0.22432775133625116,10887.84,0,0.00046956620281807536,0.0,0.0,0,Low Risk
14,81,2010-10-15,Central,Warehouse_C,Standard Class,Critical,377,0.10546425737874215,40570.99,0,1.209010759806471e-07,0.0,0.0,0,Low Risk
23,49,2010-11-19,Central,Warehouse_C,Second Class,High,624,0.1242444083931493,16688.03,0,8.52768548049393e-07,0.0,0.0,0,Low Risk
7,34,2011-03-18,East,Warehouse_E,Second Class,Medium,231,0.19288459480809458,4976.7,0,1.6978277668205634e-05,0.0,0.0,0,Low Risk
24,94,2010-05-21,South,Warehouse_S,Standard Class,Critical,622,0.15901206174595317,54282.18,0,0.00011248583747388818,0.0,0.0,0,Low Risk
15,4,2011-01-07,Central,Warehouse_C,Second Class,High,415,0.1857410743966508,11745.58,0,0.00010732053494229617,0.0,0.0,0,Low Risk
30,42,2011-12-16,South,Warehouse_S,Same Day,Low,900,0.1405660738377166,56.01,0,2.636769143006243e-06,0.0,0.0,0,Low Risk
20,32,2010-11-12,Central,Warehouse_C,Standard Class,High,520,0.1011038858602948,10927.33,0,9.427997501097627e-08,0.0,0.0,0,Low Risk
41,21,2010-12-03,West,Warehouse_W,Standard Class,Medium,998,0.05420509293502949,5672.44,0,8.304097291093675e-10,0.0,0.0,0,Low Risk
29,92,2012-03-30,South,Warehouse_S,Second Class,Critical,727,0.30742893150383505,24763.88,1,0.9805814484461327,1.0,1.0,1,High Risk
11,3,2011-05-20,East,Warehouse_E,Standard Class,High,318,0.29700230729492416,11463.53,1,0.7262319507051269,1.0,1.0,1,High Risk
30,21,2011-12-23,South,Warehouse_S,Same Day,Low,895,0.13184087907258235,1266.57,0,1.223108807576563e-06,0.0,0.0,0,Low Risk
35,71,2010-06-18,South,Warehouse_S,Second Class,High,860,0.07371216522641108,15934.02,0,8.718137375275238e-08,0.0,0.0,0,Low Risk
6,98,2010-06-25,East,Warehouse_E,Standard Class,High,228,0.044270656503879756,8969.53,0,5.963436483245351e-10,0.0,0.0,0,Low Risk
40,59,2011-04-22,West,Warehouse_W,Standard Class,Low,1015,0.29295314253871474,199.92,1,0.5775117466395077,1.0,1.0,1,High Risk
8,34,2010-07-30,East,Warehouse_E,Standard Class,Medium,254,0.04016561862568062,6352.0,0,3.291122056123003e-11,0.0,0.0,0,Low Risk
19,96,2010-11-05,Central,Warehouse_C,Standard Class,High,517,0.12703215837160706,14908.14,0,9.029272872905634e-07,0.0,0.0,0,Low Risk
8,17,2011-05-27,East,Warehouse_E,Standard Class,Medium,269,0.27004108183950803,6729.22,0,0.016359047067763546,0.0,0.0,0,Low Risk
13,19,2011-01-07,Central,Warehouse_C,Standard Class,Medium,394,0.08861303879067224,3117.79,0,1.7159467867848565e-09,0.0,0.0,0,Low Risk
3,91,2011-07-22,East,Warehouse_E,Second Class,Low,124,0.2393511183881428,383.85,0,0.0011231687798333987,0.0,0.0,0,Low Risk
35,80,2010-07-09,South,Warehouse_S,Second Class,Low,855,0.06719471308436502,12.96,0,5.317903476091533e-09,0.0,0.0,0,Low Risk
17,95,2010-06-18,Central,Warehouse_C,Second Class,Critical,466,0.10435277149567956,55768.64,0,1.3099723648995337e-07,0.0,0.0,0,Low Risk
4,22,2011-01-07,East,Warehouse_E,Standard Class,High,152,0.11319193158542891,14886.2,0,2.0293130750744794e-07,0.0,0.0,0,Low Risk
23,82,2011-02-25,Central,Warehouse_C,Second Class,High,589,0.17479231355409353,17119.63,0,6.382475264993968e-05,0.0,0.0,0,Low Risk
4,18,2012-01-27,East,Warehouse_E,Standard Class,Medium,182,0.17066843566384438,6774.86,0,2.368512629653463e-06,0.0,0.0,0,Low Risk
41,95,2010-04-30,West,Warehouse_W,Standard Class,Critical,1018,0.1060115743860583,77200.03,0,1.463451444513815e-06,0.0,0.0,0,Low Risk
7,26,2012-08-31,East,Warehouse_E,Second Class,Medium,241,0.2213524522932765,2197.85,0,0.00020558721060648865,0.0,0.0,0,Low Risk
2,5,2010-11-05,East,Warehouse_E,Standard Class,Critical,121,0.06135939495824651,26202.38,0,2.4445422244716063e-09,0.0,0.0,0,Low Risk
26,72,2010-09-17,South,Warehouse_S,Standard Class,Critical,658,0.07265007449343588,36464.03,0,6.381346667929884e-08,0.0,0.0,0,Low Risk
32,35,2010-12-31,South,Warehouse_S,Standard Class,Low,811,0.27523685385187757,1457.5,0,0.06104865034758128,0.0,0.0,0,Low Risk
11,28,2010-04-23,East,Warehouse_E,Standard Class,Low,343,0.06807408451892366,848.17,0,6.934521241642668e-10,0.0,0.0,0,Low Risk
3,31,2012-03-02,East,Warehouse_E,Second Class,Low,124,0.23548221734352393,976.38,0,0.000803597402967954,0.0,0.0,0,Low Risk
25,33,2011-03-25,South,Warehouse_S,Second Class,Medium,640,0.235732559206367,3162.0,0,0.004893203577397882,0.0,0.0,0,Low Risk
10,8,2012-07-13,East,Warehouse_E,Second Class,Critical,320,0.3021798246614137,84852.27,1,0.8430806117431131,1.0,1.0,1,High Risk
25,23,2011-08-12,South,Warehouse_S,Second Class,High,640,0.2794343145117291,14029.15,1,0.7524506558532537,1.0,1.0,1,High Risk
14,83,2011-01-14,Central,Warehouse_C,Standard Class,High,387,0.1564967504095081,11770.35,0,8.504694037955831e-06,0.0,0.0,0,Low Risk
27,31,2012-08-17,South,Warehouse_S,Standard Class,Medium,676,0.30519789727250995,6181.0,1,0.7112101869899978,1.0,1.0,1,High Risk
5,5,2010-11-12,East,Warehouse_E,Second Class,Medium,190,0.05779696416186012,6345.15,0,1.2114954691976174e-10,0.0,0.0,0,Low Risk
41,12,2010-12-17,West,Warehouse_W,Standard Class,Medium,1003,0.06570242933795742,2654.75,0,2.267915791489535e-09,0.0,0.0,0,Low Risk
30,96,2011-07-29,South,Warehouse_S,Same Day,High,920,0.255899605309073,18422.56,0,0.36877951726970043,0.0,0.0,0,Low Risk
16,6,2011-12-30,Central,Warehouse_C,Second Class,High,448,0.3377367437996789,9107.95,1,0.9168531458383743,1.0,1.0,1,High Risk
38,72,2010-11-19,West,Warehouse_W,Same Day,Low,1084,0.14098935970258453,95.25,0,2.026496066595804e-06,0.0,0.0,0,Low Risk
9,44,2011-05-20,East,Warehouse_E,Second Class,Medium,277,0.29244851087690654,3516.15,0,0.09862730413863487,0.0,0.0,0,Low Risk
20,95,2011-10-07,Central,Warehouse_C,Standard Class,Critical,535,0.3103969059570396,148157.0,1,0.9285572876557123,1.0,1.0,1,High Risk
29,28,2011-12-09,South,Warehouse_S,Second Class,Low,757,0.20331474399442026,796.02,0,0.000586293205660485,0.0,0.0,0,Low Risk
42,96,2012-06-29,West,Warehouse_W,Same Day,High,1196,0.29336785796077225,16312.41,1,0.933325191695442,1.0,1.0,1,High Risk
29,83,2012-04-20,South,Warehouse_S,Second Class,Low,732,0.3186604015968412,647.32,1,0.9266005029663705,1.0,1.0,1,High Risk
17,87,2012-09-07,Central,Warehouse_C,Second Class,High,476,0.45761340309707316,18965.31,1,0.9999975635514656,1.0,1.0,1,High Risk
9,25,2012-08-03,East,Warehouse_E,Second Class,Medium,282,0.19494637983444152,4727.79,0,2.2954879447806826e-05,0.0,0.0,0,Low Risk
16,59,2010-10-15,Central,Warehouse_C,Second Class,Low,463,0.061081765621695275,186.57,0,2.5797739538138377e-10,0.0,0.0,0,Low Risk
20,80,2010-07-23,Central,Warehouse_C,Standard Class,Critical,510,0.08508856403700801,38936.04,0,2.8162062247699457e-08,0.0,0.0,0,Low Risk
32,25,2011-04-08,South,Warehouse_S,Standard Class,Medium,811,0.21951798104109296,7390.14,0,0.0019729336182764136,0.0,0.0,0,Low Risk
33,46,2010-07-16,South,Warehouse_S,Standard Class,Low,839,0.10392160132178124,1855.12,0,1.3566298168094035e-07,0.0,0.0,0,Low Risk
37,12,2010-11-19,West,Warehouse_W,Same Day,Low,1061,0.06286045908237692,143.09,0,2.1384171393064833e-09,0.0,0.0,0,Low Risk
9,46,2011-04-08,East,Warehouse_E,Second Class,High,287,0.23894136192555096,9811.3,0,0.01430569368274193,0.0,0.0,0,Low Risk
40,52,2011-12-23,West,Warehouse_W,Standard Class,Low,980,0.19255259409180797,1949.08,0,0.0002026188202623448,0.0,0.0,0,Low Risk
20,58,2010-06-18,Central,Warehouse_C,Standard Class,Medium,550,0.06875862568134206,7289.0,0,4.4879096502364265e-10,0.0,0.0,0,Low Risk
16,27,2010-08-06,Central,Warehouse_C,Second Class,Low,453,0.046941129324672363,689.58,0,7.366913065056834e-11,0.0,0.0,0,Low Risk
13,90,2011-03-11,Central,Warehouse_C,Standard Class,Critical,349,0.24200239366736612,111682.72,0,0.01927268038436523,0.0,0.0,0,Low Risk
12,10,2010-03-19,Central,Warehouse_C,Second Class,High,326,0.12961690771427484,17670.38,0,6.656883304039052e-07,0.0,0.0,0,Low Risk
18,3,2010-08-20,Central,Warehouse_C,Second Class,Critical,479,0.10154293001441442,58908.95,0,1.0671167519661007e-07,0.0,0.0,0,Low Risk
25,79,2011-01-14,South,Warehouse_S,Second Class,Medium,670,0.15382005177410626,7098.92,0,4.284507213685426e-06,0.0,0.0,0,Low Risk
40,17,2010-12-31,West,Warehouse_W,Standard Class,High,1005,0.34873257969145577,8012.98,1,0.9962407390343344,1.0,1.0,1,High Risk
40,21,2011-03-25,West,Warehouse_W,Standard Class,Medium,975,0.23705959268492574,5827.71,0,0.006354556437557591,0.0,0.0,0,Low Risk
16,54,2010-03-05,Central,Warehouse_C,Second Class,Low,438,0.03276290309786502,427.5,0,2.067645272683125e-11,0.0,0.0,0,Low Risk
41,72,2010-10-22,West,Warehouse_W,Standard Class,Critical,1003,0.08590524425613164,43509.02,0,2.2481969698641387e-07,0.0,0.0,0,Low Risk
28,40,2012-03-16,South,Warehouse_S,Standard Class,Critical,694,0.3951248692931612,54702.89,1,0.9999910899645787,1.0,1.0,1,High Risk
27,29,2012-03-09,South,Warehouse_S,Standard Class,Medium,716,0.3170760112371323,6625.8,1,0.8841560505583416,1.0,1.0,1,High Risk
4,13,2010-08-20,East,Warehouse_E,Standard Class,Critical,157,0.08375663297473127,71585.89,0,2.1060676155435064e-08,0.0,0.0,0,Low Risk
13,46,2010-04-02,Central,Warehouse_C,Standard Class,Critical,379,0.10068461871747926,41322.8,0,8.030410543968292e-08,0.0,0.0,0,Low Risk
26,32,2010-09-24,South,Warehouse_S,Standard Class,Medium,658,0.05416088180795414,3496.82,0,7.627124477573696e-10,0.0,0.0,0,Low Risk
31,26,2012-04-13,South,Warehouse_S,Standard Class,High,793,0.29165634851212097,7729.55,1,0.9311387747457566,1.0,1.0,1,High Risk
29,5,2010-04-23,South,Warehouse_S,Second Class,High,742,0.09562775285999452,13961.04,0,4.395477463921979e-07,0.0,0.0,0,Low Risk
5,74,2012-07-27,East,Warehouse_E,Second Class,Medium,185,0.19203912791645608,3151.43,0,1.4052993535261493e-05,0.0,0.0,0,Low Risk
18,5,2012-07-27,Central,Warehouse_C,Second Class,High,489,0.2571348754651358,13933.25,0,0.060481508193251994,0.0,0.0,0,Low Risk
37,1,2011-05-27,West,Warehouse_W,Same Day,High,1056,0.2710507134290935,8491.25,0,0.5840458338989789,0.0,0.0,0,Low Risk
9,60,2012-05-25,East,Warehouse_E,Second Class,Low,257,0.22116214295067485,117.0,0,0.00031784302622236163,0.0,0.0,0,Low Risk
18,83,2011-05-06,Central,Warehouse_C,Second Class,Low,479,0.3249380008018619,411.32,0,0.7153632778605971,0.0,0.0,0,Low Risk
35,36,2012-04-27,South,Warehouse_S,Second Class,Medium,885,0.31156528038336073,2954.0,1,0.8668573120903846,1.0,1.0,1,High Risk
38,17,2012-09-14,West,Warehouse_W,Same Day,Low,1109,0.3359711265827123,430.66,1,0.9805272753353809,1.0,1.0,1,High Risk
17,97,2011-11-18,Central,Warehouse_C,Second Class,Medium,476,0.21076062676209667,7145.6,0,8.083386521918951e-05,0.0,0.0,0,Low Risk
17,40,2010-10-08,Central,Warehouse_C,Second Class,Critical,441,0.10382118832492034,47146.55,0,1.1515930829326021e-07,0.0,0.0,0,Low Risk
33,3,2011-01-28,South,Warehouse_S,Standard Class,Low,824,0.15511114034793752,258.82,0,1.120787774011153e-05,0.0,0.0,0,Low Risk
7,52,2012-03-30,East,Warehouse_E,Second Class,Low,221,0.25950066685654166,924.64,0,0.008146001911320163,0.0,0.0,0,Low Risk
18,52,2010-03-26,Central,Warehouse_C,Second Class,Medium,474,0.07661605890347288,3165.03,0,6.783452794550691e-10,0.0,0.0,0,Low Risk
38,27,2011-10-07,West,Warehouse_W,Same Day,Low,1109,0.27440502211941614,5.77,0,0.1916271274349164,0.0,0.0,0,Low Risk
41,25,2010-09-10,West,Warehouse_W,Standard Class,Medium,1018,0.2673971131047812,4912.86,0,0.01678496044426615,0.0,0.0,0,Low Risk
28,31,2012-01-06,South,Warehouse_S,Standard Class,Low,699,0.2297668356329232,1843.83,0,0.005489928347917742,0.0,0.0,0,Low Risk
36,8,2010-09-24,West,Warehouse_W,Standard Class,Medium,918,0.026082812475786896,3458.5,0,5.89274884266724e-11,0.0,0.0,0,Low Risk
20,74,2011-11-11,Central,Warehouse_C,Standard Class,High,530,0.22636786104936746,20044.18,0,0.005331144037152352,0.0,0.0,0,Low Risk
17,14,2012-04-27,Central,Warehouse_C,Second Class,High,461,0.28536461250883727,13886.52,1,0.4123995476126959,1.0,1.0,1,High Risk
18,6,2010-12-03,Central,Warehouse_C,Second Class,Medium,494,0.12521504623630428,6140.98,0,4.9247200954165134e-08,0.0,0.0,0,Low Risk
9,81,2010-06-25,East,Warehouse_E,Second Class,Medium,262,0.040326553730634596,2086.2,0,3.11593072542317e-11,0.0,0.0,0,Low Risk
1,1,2011-04-29,East,Warehouse_E,Standard Class,Critical,78,0.29478122849120764,41512.39,1,0.6032456802864445,1.0,1.0,1,High Risk
7,33,2011-09-23,East,Warehouse_E,Second Class,Low,226,0.226069523719263,1686.59,0,0.0004538975510029202,0.0,0.0,0,Low Risk
35,55,2012-08-03,South,Warehouse_S,Second Class,Medium,880,0.24314362481566704,5953.38,0,0.016547880344744165,0.0,0.0,0,Low Risk
15,31,2010-02-26,Central,Warehouse_C,Second Class,Medium,400,0.09231891904004268,2940.24,0,2.224523024176216e-09,0.0,0.0,0,Low Risk
5,41,2010-09-10,East,Warehouse_E,Second Class,Low,170,0.22187107749351082,654.76,0,4.728057281482451e-05,0.0,0.0,0,Low Risk
17,74,2010-04-16,Central,Warehouse_C,Second Class,High,461,0.10285125896688156,19572.78,0,9.017731096348051e-08,0.0,0.0,0,Low Risk
20,85,2012-10-26,Central,Warehouse_C,Standard Class,Medium,535,0.28817825971706695,4807.21,0,0.07775307579984844,0.0,0.0,0,Low Risk
12,92,2011-09-30,Central,Warehouse_C,Second Class,Critical,336,0.2969544456600928,21872.31,1,0.6250092125814408,1.0,1.0,1,High Risk
4,18,2010-07-23,East,Warehouse_E,Standard Class,Low,182,0.0309210449270884,11.0,0,1.8517333454086904e-11,0.0,0.0,0,Low Risk
20,49,2011-11-11,Central,Warehouse_C,Standard Class,High,555,0.2245565199912234,16882.99,0,0.00479935668805622,0.0,0.0,0,Low Risk
3,56,2010-06-18,East,Warehouse_E,Second Class,Low,149,0.03618407021020155,452.55,0,2.50647684495583e-11,0.0,0.0,0,Low Risk
32,91,2012-10-26,South,Warehouse_S,Standard Class,Critical,791,0.2726402981693305,46239.79,0,0.7652063228309034,0.0,0.0,0,Low Risk
19,29,2011-12-02,Central,Warehouse_C,Standard Class,Medium,532,0.24554420574349212,5946.0,0,0.0020506776246394243,0.0,0.0,0,Low Risk
1,23,2010-09-10,East,Warehouse_E,Standard Class,High,88,0.23071312226062696,16086.08,0,0.0008293140911458134,0.0,0.0,0,Low Risk
16,26,2011-08-05,Central,Warehouse_C,Second Class,Low,448,0.22087355741734224,2061.56,0,0.0002733662768086073,0.0,0.0,0,Low Risk
12,40,2012-10-19,Central,Warehouse_C,Second Class,Critical,326,0.4266307233006389,48132.68,1,0.9999927848593038,1.0,1.0,1,High Risk
16,91,2012-03-16,Central,Warehouse_C,Second Class,Medium,423,0.210188228736332,7195.87,0,6.769958951010092e-05,0.0,0.0,0,Low Risk
28,8,2010-02-12,South,Warehouse_S,Standard Class,Critical,734,0.3186995192832405,36389.44,1,0.9632913192972501,1.0,1.0,1,High Risk
42,3,2012-08-17,West,Warehouse_W,Same Day,Low,1181,0.3102787455570077,1408.2,1,0.8652141862985488,1.0,1.0,1,High Risk
40,48,2010-10-01,West,Warehouse_W,Standard Class,Low,1010,0.05249773195297189,944.0,0,1.1067651935977267e-09,0.0,0.0,0,Low Risk
36,60,2010-02-26,West,Warehouse_W,Standard Class,Low,878,0.012573672751242713,167.2,0,2.490559121602806e-11,0.0,0.0,0,Low Risk
25,71,2010-09-10,South,Warehouse_S,Second Class,Medium,630,0.25019795098203057,3225.76,0,0.002902053180363452,0.0,0.0,0,Low Risk
39,98,2011-06-03,West,Warehouse_W,Standard Class,High,987,0.2542871799661285,9662.88,0,0.28524236147786897,0.0,0.0,0,Low Risk
25,80,2011-11-25,South,Warehouse_S,Second Class,Low,625,0.40760568542405884,590.3,1,0.9997410029881211,1.0,1.0,1,High Risk
32,94,2010-05-21,South,Warehouse_S,Standard Class,Critical,806,0.09465177727887022,53877.24,0,6.469133997506709e-07,0.0,0.0,0,Low Risk
15,5,2011-06-10,Central,Warehouse_C,Second Class,High,420,0.3213378300065335,12664.64,1,0.9354985366246291,1.0,1.0,1,High Risk
39,11,2011-08-12,West,Warehouse_W,Standard Class,Critical,952,0.2491228407994371,21984.33,0,0.21693805295042998,0.0,0.0,0,Low Risk
18,93,2011-10-14,Central,Warehouse_C,Second Class,Medium,479,0.22705333466383787,2704.07,0,0.00033216035191501977,0.0,0.0,0,Low Risk
10,55,2010-02-19,East,Warehouse_E,Second Class,Critical,305,0.10876915216176823,29900.81,0,2.2036722138880804e-07,0.0,0.0,0,Low Risk
23,55,2011-08-12,Central,Warehouse_C,Second Class,High,604,0.29175429600098735,11747.67,1,0.6320057936927043,1.0,1.0,1,High Risk
29,41,2012-01-13,South,Warehouse_S,Second Class,Low,722,0.21369130683069815,369.0,0,0.0013269452899820613,0.0,0.0,0,Low Risk
12,94,2012-06-08,Central,Warehouse_C,Second Class,Low,346,0.3297738594930123,107.37,0,0.7352203143485091,0.0,0.0,0,Low Risk
6,6,2011-05-13,East,Warehouse_E,Standard Class,High,218,0.2936688899617894,8443.93,1,0.6075025612078992,1.0,0.98,1,High Risk
34,79,2010-03-19,South,Warehouse_S,Standard Class,High,877,0.06664908476558211,16547.9,0,5.3133094314231065e-08,0.0,0.0,0,Low Risk
